# This file is part of tsunami_lab.
# @author Alexander Breuer, alex.breuer AT uni-jena.de
#
# This file contains a collection of middle state water heights $h^*$ for the homogenous
# shallow water equations and given initial values $\begin{bmatrix}h \\  hu \end{bmatrix}_l$ and
# $\begin{bmatrix} h \\ hu \end{bmatrix}_r$ in a Riemann problem.
#
hLeft,hRight,huLeft,huRight,hStar
7632.500726592961,7632.500726592961,-25.14723890071943,25.14723890071943,7632.408825416815
2160.776736890404,2160.776736890404,-38.23976448502076,38.23976448502076,2160.514095868378
333.6987564855463,333.6987564855463,17.92264481199167,-17.92264481199167,334.0120794108199
8127.623145993792,8127.623145993792,-323.924660288213,323.924660288213,8126.476016610444
5461.845063951764,5461.845063951764,-165.79030516977,165.79030516977,5461.128853422977
5242.289547738419,5242.289547738419,495.8070071288936,-495.8070071288936,5244.476115427788
9882.381006409803,9882.381006409803,433.8166142510169,-433.8166142510169,9883.77434346263
6661.673400719606,6661.673400719606,-209.4669279619442,209.4669279619442,6660.854038497156
6746.869973474691,6746.869973474691,-392.879762697076,392.879762697076,6745.342937005822
9387.788304573576,9387.788304573576,779.2059115611268,-779.2059115611268,9390.356131703958
8798.460984137757,8798.460984137757,244.8530165001887,-244.8530165001887,8799.294430936554
6299.629115059206,6299.629115059206,-351.8980597230979,351.8980597230979,6298.213645675055
1998.162133419105,1998.162133419105,-162.8088682728404,162.8088682728404,1996.999440571896
2620.8773514421,2620.8773514421,229.0537005116978,-229.0537005116978,2622.306043469765
9683.469844990255,9683.469844990255,145.5862850535842,-145.5862850535842,9683.942207862125
313.3077673654309,313.3077673654309,30.99651457050074,-30.99651457050074,313.8671208609758
5351.292866719022,5351.292866719022,267.9284159995649,-267.9284159995649,5352.462308581312
1834.36821228729,1834.36821228729,-97.42157166521955,97.42157166521955,1833.642048841926
10690.22873603038,10690.22873603038,884.268176832057,-884.268176832057,10692.9594972237
7784.861714148779,7784.861714148779,553.2428682182807,-553.2428682182807,7786.863805025483
5466.751550643351,5466.751550643351,51.92557785825245,-51.92557785825245,5466.975776978858
5145.798315121603,5145.798315121603,-68.81220923054086,68.81220923054086,5145.492049566837
651.3168905723988,651.3168905723988,-11.12619059223941,11.12619059223941,651.1777055136082
7449.279109020217,7449.279109020217,-329.3490831092317,329.3490831092317,7448.060829133896
463.5753149206014,463.5753149206014,-38.71108049215118,38.71108049215118,463.0014546313813
780.4988098328167,780.4988098328167,-14.98284643869268,14.98284643869268,780.3275916504357
5698.081229237371,5698.081229237371,-451.9765760606256,451.9765760606256,5696.169701173313
1056.68207160441,1056.68207160441,-64.15736734043101,64.15736734043101,1056.052021468469
