longitude,latitude,distance,bathymetry
145.105448673,37.3319346008,361.383864598,-5773.67250635
145.108064101,37.3318994997,361.615520991,-5773.37233032
145.110679526,37.3318643411,361.847177385,-5772.84247244
145.113294949,37.3318291249,362.078833779,-5771.49789143
145.115910369,37.3317938511,362.310490175,-5770.85151838
145.118525787,37.3317585198,362.542146571,-5770.9269444
145.121141203,37.3317231309,362.773802967,-5770.38152133
145.123756616,37.3316876844,363.005459364,-5769.97907826
145.126372026,37.3316521803,363.237115762,-5770.06966908
145.128987434,37.3316166187,363.46877216,-5769.5727287
145.13160284,37.3315809995,363.700428559,-5769.14943966
145.134218243,37.3315453228,363.932084958,-5769.81752471
145.136833644,37.3315095885,364.163741359,-5770.65591447
145.139449042,37.3314737966,364.395397759,-5771.24928365
145.142064438,37.3314379471,364.627054161,-5770.40465277
145.144679831,37.3314020401,364.858710563,-5768.24606956
145.147295222,37.3313660755,365.090366965,-5764.80658183
145.149910611,37.3313300534,365.322023369,-5762.53534565
145.152525996,37.3312939737,365.553679773,-5760.72946959
145.15514138,37.3312578364,365.785336177,-5758.66473497
145.157756761,37.3312216415,366.016992582,-5757.46049827
145.160372139,37.3311853891,366.248648988,-5756.95660985
145.162987515,37.3311490791,366.480305395,-5756.23578824
145.165602888,37.3311127116,366.711961802,-5755.81111733
145.168218259,37.3310762865,366.943618209,-5755.82104378
145.170833628,37.3310398038,367.175274618,-5756.29837045
145.173448993,37.3310032635,367.406931027,-5756.99490339
145.176064357,37.3309666657,367.638587436,-5757.71176011
145.178679717,37.3309300103,367.870243846,-5757.94624679
145.181295076,37.3308932974,368.101900257,-5757.81767901
145.183910431,37.3308565269,368.333556669,-5757.9084318
145.186525785,37.3308196988,368.565213081,-5757.34176789
145.189141135,37.3307828132,368.796869494,-5755.91996187
145.191756483,37.33074587,369.028525907,-5754.03884657
145.194371829,37.3307088692,369.260182321,-5752.1755676
145.196987172,37.3306718109,369.491838736,-5750.80943998
145.199602512,37.330634695,369.723495151,-5748.9886609
145.20221785,37.3305975215,369.955151567,-5747.03700433
145.204833185,37.3305602905,370.186807984,-5745.80552202
145.207448518,37.3305230019,370.418464401,-5744.40771482
145.210063848,37.3304856557,370.650120819,-5742.54592326
145.212679175,37.330448252,370.881777238,-5739.28191778
145.2152945,37.3304107907,371.113433657,-5735.56045581
145.217909823,37.3303732719,371.345090077,-5731.94251512
145.220525143,37.3303356955,371.576746498,-5728.69778568
145.22314046,37.3302980615,371.808402919,-5725.57845435
145.225755774,37.33026037,372.040059341,-5722.20616212
145.228371086,37.3302226209,372.271715764,-5718.51987946
145.230986396,37.3301848142,372.503372187,-5714.57095771
145.233601702,37.33014695,372.735028611,-5711.23926123
145.236217006,37.3301090282,372.966685035,-5707.40802563
145.238832308,37.3300710489,373.19834146,-5702.48010204
145.241447607,37.3300330119,373.429997886,-5699.0546621
145.244062903,37.3299949175,373.661654313,-5695.9699005
145.246678197,37.3299567654,373.89331074,-5691.26781758
145.249293488,37.3299185558,374.124967168,-5687.12645768
145.251908776,37.3298802887,374.356623596,-5683.71007629
145.254524062,37.329841964,374.588280025,-5680.80654377
145.257139345,37.3298035817,374.819936455,-5678.09477248
145.259754625,37.3297651418,375.051592886,-5675.46184543
145.262369903,37.3297266444,375.283249317,-5673.82040527
145.264985178,37.3296880895,375.514905749,-5671.42576303
145.267600451,37.3296494769,375.746562181,-5665.66335937
145.27021572,37.3296108068,375.978218614,-5660.64093753
145.272830987,37.3295720792,376.209875048,-5656.86211431
145.275446252,37.329533294,376.441531483,-5654.87105084
145.278061514,37.3294944512,376.673187918,-5652.88544221
145.280676773,37.3294555509,376.904844354,-5650.22475069
145.283292029,37.329416593,377.136500791,-5647.89953223
145.285907283,37.3293775775,377.368157228,-5645.70759046
145.288522534,37.3293385045,377.599813666,-5643.43279153
145.291137782,37.329299374,377.831470104,-5641.66812092
145.293753028,37.3292601858,378.063126544,-5640.2060434
145.29636827,37.3292209401,378.294782984,-5638.25340158
145.298983511,37.3291816369,378.526439424,-5636.5228845
145.301598748,37.3291422761,378.758095866,-5635.10509713
145.304213983,37.3291028577,378.989752308,-5632.76870545
145.306829215,37.3290633818,379.22140875,-5629.84879533
145.309444444,37.3290238483,379.453065194,-5626.61655303
145.312059671,37.3289842573,379.684721638,-5622.01003541
145.314674894,37.3289446087,379.916378083,-5616.45495023
145.317290115,37.3289049025,380.148034528,-5611.08386881
145.319905334,37.3288651388,380.379690974,-5605.88724013
145.322520549,37.3288253175,380.611347421,-5600.87043985
145.325135762,37.3287854387,380.843003869,-5595.14032337
145.327750972,37.3287455023,381.074660317,-5590.05498063
145.33036618,37.3287055083,381.306316766,-5586.58366857
145.332981384,37.3286654568,381.537973216,-5585.38458101
145.335596586,37.3286253478,381.769629666,-5586.22590808
145.338211785,37.3285851812,382.001286117,-5589.05370275
145.340826981,37.328544957,382.232942569,-5591.29277148
145.343442175,37.3285046752,382.464599021,-5592.29998847
145.346057365,37.328464336,382.696255474,-5591.5311429
145.348672553,37.3284239391,382.927911928,-5590.47517435
145.351287738,37.3283834847,383.159568383,-5590.12276683
145.353902921,37.3283429727,383.391224838,-5587.66365006
145.3565181,37.3283024032,383.622881294,-5584.9633814
145.359133277,37.3282617762,383.854537751,-5585.69908214
145.361748451,37.3282210915,384.086194208,-5585.2298787
145.364363622,37.3281803493,384.317850666,-5582.95405587
145.36697879,37.3281395496,384.549507125,-5579.20261376
145.369593956,37.3280986923,384.781163584,-5575.71019835
145.372209118,37.3280577775,385.012820045,-5573.45836708
145.374824278,37.3280168051,385.244476505,-5571.98172118
145.377439435,37.3279757751,385.476132967,-5571.29522456
145.380054589,37.3279346876,385.707789429,-5571.38561465
145.382669741,37.3278935425,385.939445893,-5571.67396946
145.385284889,37.3278523399,386.171102356,-5571.47341287
145.387900035,37.3278110797,386.402758821,-5567.96920084
145.390515178,37.327769762,386.634415286,-5563.49750273
145.393130317,37.3277283867,386.866071752,-5558.99736942
145.395745454,37.3276869538,387.097728219,-5558.06141731
145.398360589,37.3276454634,387.329384686,-5559.38113672
145.40097572,37.3276039155,387.561041154,-5562.22311267
145.403590849,37.32756231,387.792697623,-5563.36076367
145.406205974,37.3275206469,388.024354093,-5561.99595929
145.408821097,37.3274789263,388.256010563,-5555.28052771
145.411436217,37.3274371482,388.487667034,-5550.35915208
145.414051334,37.3273953125,388.719323506,-5549.9955167
145.416666448,37.3273534192,388.950979978,-5555.28754274
145.419281559,37.3273114684,389.182636451,-5562.59945232
145.421896667,37.32726946,389.414292925,-5568.69680322
145.424511772,37.3272273941,389.6459494,-5570.28339856
145.427126875,37.3271852706,389.877605875,-5569.03177904
145.429741975,37.3271430896,390.109262352,-5569.64999231
145.432357071,37.327100851,390.340918828,-5573.12701521
145.434972165,37.3270585549,390.572575306,-5579.38421862
145.437587256,37.3270162012,390.804231784,-5580.53445573
145.440202344,37.3269737899,391.035888263,-5580.00583828
145.442817429,37.3269313211,391.267544743,-5580.03522273
145.445432511,37.3268887948,391.499201224,-5580.05959266
145.44804759,37.3268462109,391.730857705,-5580.05683902
145.450662666,37.3268035695,391.962514187,-5580.05563811
145.453277739,37.3267608705,392.19417067,-5579.63447925
145.455892809,37.3267181139,392.425827153,-5578.83086895
145.458507876,37.3266752999,392.657483638,-5578.79347754
145.461122941,37.3266324282,392.889140123,-5578.97539468
145.463738002,37.326589499,393.120796609,-5579.01455196
145.466353061,37.3265465123,393.352453095,-5579.60320858
145.468968116,37.326503468,393.584109582,-5579.84883114
145.471583169,37.3264603661,393.81576607,-5577.90861639
145.474198218,37.3264172068,394.047422559,-5575.74036287
145.476813265,37.3263739898,394.279079049,-5573.87422895
145.479428308,37.3263307153,394.510735539,-5573.58155035
145.482043349,37.3262873833,394.74239203,-5573.15800146
145.484658386,37.3262439937,394.974048522,-5571.67458165
145.487273421,37.3262005466,395.205705014,-5570.92840192
145.489888452,37.3261570419,395.437361508,-5570.71352157
145.492503481,37.3261134796,395.669018002,-5570.70398632
145.495118506,37.3260698599,395.900674496,-5571.06934559
145.497733529,37.3260261825,396.132330992,-5571.64073181
145.500348548,37.3259824477,396.363987488,-5571.67972552
145.502963565,37.3259386552,396.595643985,-5571.07035189
145.505578578,37.3258948053,396.827300483,-5569.7319282
145.508193589,37.3258508977,397.058956982,-5569.78086042
145.510808596,37.3258069327,397.290613481,-5570.52730177
145.5134236,37.3257629101,397.522269981,-5571.21353682
145.516038602,37.3257188299,397.753926482,-5571.14412893
145.5186536,37.3256746922,397.985582984,-5570.70598686
145.521268595,37.3256304969,398.217239486,-5571.78024485
145.523883588,37.3255862441,398.44889599,-5572.7423296
145.526498577,37.3255419338,398.680552494,-5573.05667425
145.529113563,37.3254975659,398.912208998,-5573.37607444
145.531728546,37.3254531405,399.143865504,-5573.79979607
145.534343526,37.3254086575,399.37552201,-5574.44339822
145.536958503,37.3253641169,399.607178517,-5576.13461793
145.539573476,37.3253195189,399.838835025,-5578.23784401
145.542188447,37.3252748632,400.070491534,-5578.87743416
145.544803415,37.3252301501,400.302148043,-5578.51355795
145.547418379,37.3251853794,400.533804554,-5577.33041549
145.550033341,37.3251405511,400.765461065,-5578.37029597
145.552648299,37.3250956653,400.997117576,-5579.97455588
145.555263254,37.325050722,401.228774089,-5580.93643985
145.557878206,37.3250057211,401.460430602,-5580.46327596
145.560493155,37.3249606626,401.692087116,-5578.90481598
145.563108101,37.3249155467,401.923743631,-5577.21837853
145.565723044,37.3248703731,402.155400147,-5576.04097725
145.568337984,37.3248251421,402.387056663,-5575.54934498
145.57095292,37.3247798535,402.618713181,-5575.70887077
145.573567854,37.3247345073,402.850369699,-5576.07146766
145.576182784,37.3246891036,403.082026217,-5576.26619908
145.578797711,37.3246436424,403.313682737,-5576.89972298
145.581412635,37.3245981236,403.545339258,-5577.6197101
145.584027556,37.3245525473,403.776995779,-5577.45361349
145.586642474,37.3245069134,404.008652301,-5577.79684115
145.589257389,37.324461222,404.240308824,-5578.9517809
145.5918723,37.324415473,404.471965347,-5581.40948562
145.594487208,37.3243696665,404.703621872,-5584.2557649
145.597102113,37.3243238025,404.935278397,-5586.9232653
145.599717015,37.3242778809,405.166934923,-5588.68735814
145.602331914,37.3242319018,405.39859145,-5588.89590084
145.60494681,37.3241858651,405.630247977,-5586.35357999
145.607561702,37.3241397709,405.861904506,-5581.56803038
145.610176591,37.3240936192,406.093561035,-5575.43344023
145.612791478,37.3240474099,406.325217565,-5572.78319723
145.61540636,37.3240011431,406.556874096,-5571.96455997
145.61802124,37.3239548187,406.788530627,-5572.48307299
145.620636117,37.3239084368,407.02018716,-5573.12946771
145.62325099,37.3238619973,407.251843693,-5573.92329877
145.62586586,37.3238155004,407.483500227,-5574.79103463
145.628480727,37.3237689458,407.715156762,-5575.56931665
145.63109559,37.3237223338,407.946813297,-5576.1863821
145.633710451,37.3236756641,408.178469834,-5576.19922289
145.636325308,37.323628937,408.410126371,-5576.44428002
145.638940162,37.3235821523,408.641782909,-5577.2669175
145.641555013,37.3235353101,408.873439448,-5577.49048773
145.64416986,37.3234884103,409.105095988,-5577.60981364
145.646784704,37.323441453,409.336752528,-5578.23917855
145.649399545,37.3233944382,409.56840907,-5578.9073986
145.652014383,37.3233473658,409.800065612,-5579.37586054
145.654629218,37.3233002359,410.031722155,-5578.87258318
145.657244049,37.3232530484,410.263378699,-5577.86071966
145.659858877,37.3232058034,410.495035243,-5576.48788954
145.662473702,37.3231585009,410.726691789,-5574.67986719
145.665088523,37.3231111408,410.958348335,-5572.66779422
145.667703342,37.3230637232,411.190004882,-5570.61157794
145.670318157,37.3230162481,411.42166143,-5569.36798248
145.672932968,37.3229687154,411.653317979,-5568.98172386
145.675547777,37.3229211251,411.884974529,-5569.47049923
145.678162582,37.3228734774,412.116631079,-5570.46060901
145.680777384,37.3228257721,412.34828763,-5571.7812129
145.683392182,37.3227780093,412.579944182,-5573.03500459
145.686006977,37.3227301889,412.811600735,-5574.27340689
145.688621769,37.322682311,413.043257289,-5575.46940203
145.691236558,37.3226343756,413.274913844,-5577.12074732
145.693851343,37.3225863826,413.506570399,-5579.0758937
145.696466125,37.3225383321,413.738226955,-5581.07615183
145.699080904,37.322490224,413.969883513,-5582.37639026
145.701695679,37.3224420584,414.20154007,-5582.81495139
145.704310451,37.3223938353,414.433196629,-5582.90112341
145.70692522,37.3223455547,414.664853189,-5582.55830431
145.709539985,37.3222972165,414.896509749,-5581.7378694
145.712154747,37.3222488208,415.128166311,-5581.0135158
145.714769506,37.3222003675,415.359822873,-5580.52039275
145.717384261,37.3221518567,415.591479436,-5580.4152879
145.719999013,37.3221032884,415.823136,-5580.82930256
145.722613762,37.3220546625,416.054792564,-5581.74813324
145.725228507,37.3220059791,416.28644913,-5582.85869953
145.727843249,37.3219572382,416.518105696,-5583.65863235
145.730457988,37.3219084398,416.749762263,-5583.705129
145.733072723,37.3218595838,416.981418832,-5584.11867584
145.735687455,37.3218106702,417.2130754,-5584.41772474
145.738302183,37.3217616992,417.44473197,-5583.88591797
145.740916908,37.3217126706,417.676388541,-5583.00651717
145.74353163,37.3216635845,417.908045112,-5581.87332403
145.746146348,37.3216144408,418.139701685,-5580.57935441
145.748761063,37.3215652396,418.371358258,-5579.03371706
145.751375775,37.3215159809,418.603014832,-5577.24662475
145.753990483,37.3214666647,418.834671407,-5576.09262906
145.756605187,37.3214172909,419.066327983,-5575.49429839
145.759219889,37.3213678596,419.297984559,-5575.57079679
145.761834586,37.3213183707,419.529641137,-5575.47151794
145.764449281,37.3212688243,419.761297715,-5575.17590745
145.767063972,37.3212192204,419.992954294,-5575.20911947
145.76967866,37.321169559,420.224610874,-5575.23970719
145.772293344,37.32111984,420.456267455,-5575.15039797
145.774908024,37.3210700635,420.687924037,-5575.60089704
145.777522702,37.3210202295,420.91958062,-5576.17828041
145.780137376,37.3209703379,421.151237203,-5576.26336861
145.782752046,37.3209203888,421.382893788,-5577.39296594
145.785366713,37.3208703822,421.614550373,-5579.40955681
145.787981377,37.3208203181,421.846206959,-5581.2604197
145.790596037,37.3207701964,422.077863546,-5583.24411601
145.793210693,37.3207200172,422.309520134,-5585.33867181
145.795825346,37.3206697805,422.541176723,-5586.48313082
145.798439996,37.3206194862,422.772833313,-5586.79954707
145.801054642,37.3205691344,423.004489903,-5586.21073531
145.803669285,37.3205187251,423.236146495,-5585.00407602
145.806283924,37.3204682582,423.467803087,-5583.39741898
145.80889856,37.3204177338,423.69945968,-5581.86807335
145.811513192,37.3203671519,423.931116274,-5580.12959647
145.814127821,37.3203165125,424.162772869,-5578.09764886
145.816742446,37.3202658155,424.394429465,-5575.65486798
145.819357068,37.3202150611,424.626086062,-5572.58373309
145.821971687,37.320164249,424.857742659,-5568.70679903
145.824586301,37.3201133795,425.089399258,-5563.40353937
145.827200913,37.3200624524,425.321055857,-5557.33254139
145.82981552,37.3200114678,425.552712457,-5551.75422436
145.832430125,37.3199604257,425.784369058,-5547.22939816
145.835044725,37.319909326,426.01602566,-5543.8758122
145.837659323,37.3198581689,426.247682263,-5540.64001315
145.840273916,37.3198069542,426.479338867,-5537.7757652
145.842888506,37.3197556819,426.710995472,-5535.4621175
145.845503093,37.3197043522,426.942652077,-5532.80903359
145.848117676,37.3196529649,427.174308684,-5529.4725527
145.850732255,37.3196015201,427.405965291,-5524.53426941
145.853346831,37.3195500178,427.637621899,-5519.82529601
145.855961404,37.3194984579,427.869278509,-5515.64808347
145.858575973,37.3194468405,428.100935119,-5511.64046752
145.861190538,37.3193951656,428.33259173,-5508.14436203
145.8638051,37.3193434332,428.564248341,-5505.34338781
145.866419658,37.3192916433,428.795904954,-5504.27604675
145.869034212,37.3192397958,429.027561568,-5504.5300031
145.871648763,37.3191878908,429.259218183,-5505.5166214
145.874263311,37.3191359283,429.490874798,-5506.9804041
145.876877854,37.3190839082,429.722531414,-5508.85286498
145.879492395,37.3190318307,429.954188032,-5511.15509256
145.882106931,37.3189796956,430.18584465,-5513.90016713
145.884721464,37.3189275029,430.417501269,-5517.08864639
145.887335994,37.3188752528,430.649157889,-5520.2542531
145.88995052,37.3188229451,430.88081451,-5523.41684947
145.892565042,37.31877058,431.112471132,-5526.64339514
145.89517956,37.3187181573,431.344127754,-5529.535276
145.897794075,37.318665677,431.575784378,-5531.93992023
145.900408587,37.3186131393,431.807441003,-5533.40510563
145.903023094,37.318560544,432.039097628,-5534.36782326
145.905637598,37.3185078912,432.270754255,-5534.96677313
145.908252099,37.3184551809,432.502410882,-5534.50000421
145.910866596,37.3184024131,432.73406751,-5533.98141518
145.913481089,37.3183495877,432.965724139,-5534.63130702
145.916095578,37.3182967049,433.197380769,-5535.24525882
145.918710064,37.3182437645,433.4290374,-5535.98574935
145.921324547,37.3181907665,433.660694032,-5537.72030896
145.923939025,37.3181377111,433.892350665,-5539.63401772
145.9265535,37.3180845982,434.124007299,-5541.44745264
145.929167971,37.3180314277,434.355663934,-5542.76990378
145.931782439,37.3179781997,434.587320569,-5543.91453602
145.934396903,37.3179249142,434.818977206,-5545.18761045
145.937011363,37.3178715711,435.050633843,-5546.07845067
145.93962582,37.3178181706,435.282290482,-5546.44387554
145.942240272,37.3177647125,435.513947121,-5545.92461313
145.944854722,37.3177111969,435.745603761,-5544.91959447
145.947469167,37.3176576238,435.977260402,-5543.54953527
145.950083609,37.3176039932,436.208917045,-5541.904586
145.952698047,37.3175503051,436.440573688,-5540.54392996
145.955312481,37.3174965594,436.672230332,-5540.03365692
145.957926912,37.3174427562,436.903886977,-5538.22557115
145.960541339,37.3173888955,437.135543622,-5535.84812537
145.963155762,37.3173349773,437.367200269,-5534.53045797
145.965770182,37.3172810016,437.598856917,-5534.3343644
145.968384597,37.3172269684,437.830513566,-5535.18835616
145.970999009,37.3171728776,438.062170215,-5535.90149515
145.973613418,37.3171187293,438.293826866,-5536.63914426
145.976227822,37.3170645235,438.525483517,-5537.42943068
145.978842223,37.3170102602,438.75714017,-5537.959156
145.98145662,37.3169559394,438.988796823,-5538.10599654
145.984071014,37.316901561,439.220453478,-5537.46767599
145.986685403,37.3168471252,439.452110133,-5536.88306144
145.989299789,37.3167926318,439.683766789,-5536.4278244
145.991914171,37.3167380809,439.915423446,-5535.75142523
145.99452855,37.3166834725,440.147080105,-5535.197614
145.997142924,37.3166288066,440.378736764,-5534.93955729
145.999757295,37.3165740832,440.610393424,-5533.73130636
